tanggal,judul,isi_berita,link
2026-05-24 13:22:59,"Diajari Tangani Sampah dan Padamkan Kebakaran, Mahasiswa UB Dilatih Peka terhadap Lingkungan","Mahasiswa Universitas Brawijaya (UB) dilatih untuk peka terhadap kondisi lingkungan sekitar. KOMPAS/DEFRI WERDIONO MALANG, KOMPAS — Mahasiswa Universitas Brawijaya (UB) dilatih untuk peka terhadap kondisi lingkungan sekitar. Mereka diajari untuk membuang sampah plastik ke mesin serta diajari memadamkan api jika terjadi kebakaran di lingkungan kampus. Salah satu cara membiasakan mahasiswa UB peka terhadap kondisi sekitar adalah dengan melatih membuang botol plastik ke mesin pengumpul. Caranya, UB menempatkan beberapa reverse vending machine (RVM) atau mesin pengumpul botol plastik di beberapa titik di kampus UB. UB bekerja sama dengan PT LyondellBasell menyediakan mesin pengumpul botol plastik tersebut. Bagi UB, kerja sama kampus dalam menggandeng industri itu dalam rangka mengembangkan ekonomi sirkular dan menciptakan budaya yang lebih peduli terhadap lingkungan. ”Kerja sama ini penting karena komitmen kami mendukung tujuan berkelanjutan. Karena itu, kita harus mengembangkan semua potensi bersama antara sivitas akademika dan industri,” kata Rektor UB Widodo, Minggu (24/5/2026). Mesin itu, menurut Widodo, merupakan mesin dengan sistem otomatis yang memberikan imbalan kepada pengguna yang menyerahkan kemasan minuman kosong. Kepala UPT UB Green Campus Sri Suhartini menjelaskan sistem operasional mesin. Pertama, botol plastik di- input ke dalam mesin. Kemudian, mesin akan memberikan hadiah berupa poin. Poin ini akan terakumulasi pada situs yang terintegrasi dengan RVM. Selanjutnya, poin dapat diklaim oleh individu yang meng- input botol plastik melalui scan barcode . ”Program ini mendorong kebiasaan mahasiswa agar peka dan peduli dengan kondisi lingkungan sekitar. Bahwa, menjaga kebersihan lingkungan bisa dimulai dari diri sendiri dengan cara membuang botol plastik di tempat yang benar,” kata Sri. Adapun perwakilan PT LyondellBasell, Rolf van Beck, menilai bahwa UB menjadi mitra strategis. Sebab, UB memiliki 70.000 mahasiswa sehingga kampanye membuang sampah plastik di tempatnya dinilai cukup tepat dan diharapkan efektif. ”Bagi saya, ini lebih tentang menghasilkan ide dan peluang baru bagaimana kita menerapkan ekonomi sirkular dan bagaimana kita menyelesaikan persoalan sampah plastik,” kata Van Beck. Selain persoalan sampah, mahasiswa UB juga dibekali kemampuan memadamkan api saat terjadi kebakaran di lingkungan kampus. ​Perwakilan Damkar Kota Malang, Dimas Rizqi Mubarok, mengenalkan mahasiswa pada konsep dasar terbentuknya api (segitiga api), tahapan perkembangan kebakaran, hingga metode pemadaman yang efektif dan aman. ”Api terjadi karena adanya kombinasi bahan bakar, oksigen, dan panas. Kunci utama memadamkannya adalah dengan memutus salah satu dari ketiga komponen tersebut secara cepat dan tepat,” kata Dimas. Mahasiswa perlu memahami klasifikasi kebakaran berdasarkan sumber penyebabnya. Mulai dari penyebab kebakaran berupa benda padat, cairan dan gas, listrik, hingga logam. Selain itu, peserta diperkenalkan dengan berbagai alat mitigasi kebakaran, seperti hidran, siamese connection , jalur evakuasi, tangga darurat, dan alat pemadam api ringan (APAR). ”Mahasiswa harus peka terhadap lingkungan sekitar. Mengetahui letak APAR dan jalur evakuasi di gedung kuliah adalah keterampilan wajib agar tidak panik dan bisa bertindak cepat saat alarm darurat berbunyi,” kata Dimas. ​​Dalam kegiatan tersebut ​mahasiswa diajarkan dua teknik krusial, yaitu metode tradisional menggunakan karung goni basah untuk memutus pasokan oksigen pada api ( smothering ) dan ​metode modern, yaitu menggunakan APAR dengan teknik PASS ( pull, aim, squeeze, sweep ) yang benar. ”Kesiapsiagaan darurat seperti kebakaran juga bermula dari kedisiplinan menjaga keamanan aktivitas harian dan laboratorium. Jadi, dengan peka terhadap kondisi lingkungan sekitar, bisa mitigasi bencana, diharapkan saat terjadi kondisi darurat di kampus, mahasiswa bisa menempatkan diri dan bisa ambil peran dengan cepat,” kata Kepala Divisi Kesehatan, Keselamatan Kerja, dan Lingkungan Hidup (K3L) Universitas Brawijaya Qomariyatus. MALANG, KOMPAS — Mahasiswa Universitas Brawijaya (UB) dilatih untuk peka terhadap kondisi lingkungan sekitar. Mereka diajari untuk membuang sampah plastik ke mesin serta diajari memadamkan api jika terjadi kebakaran di lingkungan kampus. Salah satu cara membiasakan mahasiswa UB peka terhadap kondisi sekitar adalah dengan melatih membuang botol plastik ke mesin pengumpul. Caranya, UB menempatkan beberapa reverse vending machine (RVM) atau mesin pengumpul botol plastik di beberapa titik di kampus UB. UB bekerja sama dengan PT LyondellBasell menyediakan mesin pengumpul botol plastik tersebut. Bagi UB, kerja sama kampus dalam menggandeng industri itu dalam rangka mengembangkan ekonomi sirkular dan menciptakan budaya yang lebih peduli terhadap lingkungan. ”Kerja sama ini penting karena komitmen kami mendukung tujuan berkelanjutan. Karena itu, kita harus mengembangkan semua potensi bersama antara sivitas akademika dan industri,” kata Rektor UB Widodo, Minggu (24/5/2026). Mesin itu, menurut Widodo, merupakan mesin dengan sistem otomatis yang memberikan imbalan kepada pengguna yang menyerahkan kemasan minuman kosong. Kepala UPT UB Green Campus Sri Suhartini menjelaskan sistem operasional mesin. Pertama, botol plastik di- input ke dalam mesin. Kemudian, mesin akan memberikan hadiah berupa poin. Poin ini akan terakumulasi pada situs yang terintegrasi dengan RVM. Selanjutnya, poin dapat diklaim oleh individu yang meng- input botol plastik melalui scan barcode . ”Program ini mendorong kebiasaan mahasiswa agar peka dan peduli dengan kondisi lingkungan sekitar. Bahwa, menjaga kebersihan lingkungan bisa dimulai dari diri sendiri dengan cara membuang botol plastik di tempat yang benar,” kata Sri. Adapun perwakilan PT LyondellBasell, Rolf van Beck, menilai bahwa UB menjadi mitra strategis. Sebab, UB memiliki 70.000 mahasiswa sehingga kampanye membuang sampah plastik di tempatnya dinilai cukup tepat dan diharapkan efektif. ”Bagi saya, ini lebih tentang menghasilkan ide dan peluang baru bagaimana kita menerapkan ekonomi sirkular dan bagaimana kita menyelesaikan persoalan sampah plastik,” kata Van Beck. Selain persoalan sampah, mahasiswa UB juga dibekali kemampuan memadamkan api saat terjadi kebakaran di lingkungan kampus. ​Perwakilan Damkar Kota Malang, Dimas Rizqi Mubarok, mengenalkan mahasiswa pada konsep dasar terbentuknya api (segitiga api), tahapan perkembangan kebakaran, hingga metode pemadaman yang efektif dan aman. ”Api terjadi karena adanya kombinasi bahan bakar, oksigen, dan panas. Kunci utama memadamkannya adalah dengan memutus salah satu dari ketiga komponen tersebut secara cepat dan tepat,” kata Dimas. Mahasiswa perlu memahami klasifikasi kebakaran berdasarkan sumber penyebabnya. Mulai dari penyebab kebakaran berupa benda padat, cairan dan gas, listrik, hingga logam. Selain itu, peserta diperkenalkan dengan berbagai alat mitigasi kebakaran, seperti hidran, siamese connection , jalur evakuasi, tangga darurat, dan alat pemadam api ringan (APAR). ”Mahasiswa harus peka terhadap lingkungan sekitar. Mengetahui letak APAR dan jalur evakuasi di gedung kuliah adalah keterampilan wajib agar tidak panik dan bisa bertindak cepat saat alarm darurat berbunyi,” kata Dimas. ​​Dalam kegiatan tersebut ​mahasiswa diajarkan dua teknik krusial, yaitu metode tradisional menggunakan karung goni basah untuk memutus pasokan oksigen pada api ( smothering ) dan ​metode modern, yaitu menggunakan APAR dengan teknik PASS ( pull, aim, squeeze, sweep ) yang benar. ”Kesiapsiagaan darurat seperti kebakaran juga bermula dari kedisiplinan menjaga keamanan aktivitas harian dan laboratorium. Jadi, dengan peka terhadap kondisi lingkungan sekitar, bisa mitigasi bencana, diharapkan saat terjadi kondisi darurat di kampus, mahasiswa bisa menempatkan diri dan bisa ambil peran dengan cepat,” kata Kepala Divisi Kesehatan, Keselamatan Kerja, dan Lingkungan Hidup (K3L) Universitas Brawijaya Qomariyatus.",https://www.kompas.id/artikel/diajari-tangani-sampah-dan-padamkan-kebakaran-mahasiswa-ub-dilatih-peka-terhadap-lingkungan-sekitar
2026-05-25 06:30:04,Ketika Lulusan PTS Gajinya Lebih Besar,"”Nunggu lama ya, Kak?” kata Sugiarto membuka percakapan, Sabtu (9/5/2026). ”Enggak juga, sih. Lebih cepat malah dibandingkan order sebelum ini. Sudah nunggu lama, di- cancel pula. Pada malas jemput gara-gara jalanan ke sini macet imbas aktivitas di Universitas Pamulang (Unpam), nih,” keluh sang penumpang. ”Kayaknya Unpam lagi wisuda, jadi macet banget di sekitar sini,” kata pria yang sudah lima tahun terakhir menjadi sopir taksi daring itu. ”Tapi, kampus itu benar-benar membantu orang bawah bisa kuliah, lho , Kak,” lanjutnya. Ternyata, dua anak Sugiarto kuliah di Unpam, perguruan tinggi swasta (PTS) di Pamulang, Tangerang Selatan, Banten. Si sulung lulus dari Prodi Akuntansi, sementara sang adik masih kuliah tahun terakhir di Teknik Mesin. ”Murah di sana, biayanya bisa dicicil Rp 200.000 per bulan. Kuliahnya juga betulan,” kata pria yang tinggal di Buaran, Serpong, Tangerang Selatan, ini. Lulus kuliah, anak sulungnya langsung dapat kerja, lalu pindah ke sebuah perusahaan elektronik asal Italia. Pada saat itu, gajinya setara UMR. Setelah hampir 10 tahun bekerja, gajinya kini di atas Rp 10 juta. ”Kalau kerja, kan, rezeki-rezekian ya. Lulusan PTS juga bisa dapat kerja bagus,” kata Sugiarto. Surya Sakagiri (24) juga lulusan PTS, tepatnya alumnus Manajemen Internasional Universitas Atma Jaya Yogyakarta angkatan 2019. Lulus 2023, empat bulan kemudian mendapat pekerjaan sebagai trainee management development program di sebuah perusahaan ritel dan distribusi besar nasional . Gajinya saat itu sedikit di atas UMR DKI Jakarta. Ia kemudian ditempatkan di Palembang, Sumatera Selatan. Di perusahaan itu, dia satu angkatan dengan peserta dari berbagai PTN dan PTS lain tanpa pembedaan perlakuan. Gajinya kini Rp 6,5 juta, jauh lebih tinggi dari upah minimum kota (UMK) Palembang yang Rp 4,2 juta. ”Sebenarnya sama saja PTN dan PTS. Paling ujungnya, yang satu lebih punya nama, tetapi lulusannya sama-sama sarjana. Jadi, semua kampus yang bisa memberikan gelar sarjana, ya, setara. Semua kembali ke orangnya masing-masing,” kata Surya. Cerita Surya dan anak sulung Sugiarto selaras dengan temuan Tim Jurnalisme Data Harian Kompas yang membandingkan perjalanan lulusan sarjana S-1 PTN dan PTS di dunia kerja. Hasilnya, lulusan baru PTN dan PTS bisa dibilang tidak jauh berbeda. Bahkan, lulusan PTS dalam rentang umur tertentu lebih tinggi gajinya dibandingkan jebolan kampus negeri. Tim Jurnalisme Data Harian Kompas mengolah data mikro Survei Angkatan Kerja Nasional Badan Pusat Statistik Tahun 2025. Hasil menunjukkan, 21 persen lulusan PTS usia 20-25 mendapat pekerjaan formal pertama kalinya dalam waktu kurang dari satu bulan, sedikit lebih tinggi dibandingkan lulusan PTN yang sebesar 19,2 persen. Di kelompok yang sama, persentase lulusan PTS yang mendapat pekerjaan dalam 2-3 bulan setelah lulus juga lebih tinggi, yakni 34,7 persen, dibandingkan dengan lulusan PTN sebesar 28,7 persen. Dari sisi gaji, lulusan PTS juga sedikit lebih unggul. Di kelompok umur 20-25 tahun dengan status pekerjaan pengusaha formal dan pegawai formal, rerata gaji lulusan PTS Rp 2,5 juta, sedangkan jebolan PTN hanya Rp 2 juta. Secara umum, lulusan PTN dan PTS paling banyak menjadi pegawai atau karyawan, yakni masing-masing 80,92 persen dan 78,37 persen. Rata-rata sekitar 7,3 persen yang menjadi wirausaha. Persentase lulusan lulusan PTS yang berwirausaha sedikit lebih besar, yakni 7,51 persen dibanding lulusan PTN yang sebesar 7 persen. Meskipun masa tunggu kerja dan gaji pertama lulusan PTN dan PTS tidak berbeda jauh, masyarakat masih memandang lulusan PTN lebih berkualitas. Oleh karena itu, minat masuk PTN tetap sangat besar ketika daya tampung diperluas. ”Di benak masyarakat tertanam kalau PTN itu dijamin berkualitas meskipun tidak selalu begitu. Sebaliknya dengan PTS meskipun tidak semua demikian,” kata pengamat pendidikan Darmanintyas, Selasa (5/5/2026). Berdasarkan kriteria itu, pemerintah bisa bertindak. Kalau memang suatu PTS tidak layak, ya, sudah ditutup saja. Ia menilai, jumlah PTS saat ini terlalu banyak dengan kualitas yang tidak seragam. Pemerintah pun didorong lebih tegas mengevaluasi PTS-PTS kecil yang tidak berkualitas melalui merger atau bahkan penutupan. ”Saya kira dibutuhkan ketegasan jangan hanya mengimbau, harus dibuat kriteria mana yang harus merger, mana yang harus ditutup. Berdasarkan kriteria itu, pemerintah bisa bertindak. Kalau memang suatu PTS tidak layak, ya, sudah ditutup saja,” ujarnya. Namun, keberadaan PTS perlu disokong agar mampu bertahan dalam ekosistem pendidikan tinggi yang terjaga keseimbangannya. Banyak PTS yang menetapkan biaya pendidikan jauh lebih murah ketimbang PTN. Dengan demikian sangat membantu kelompok miskin dalam inklusivitas pendidikan tinggi. ”Justru yang menyelamatkan kelompok miskin atau kelompok miskin yang juga kebetulan tidak terlalu pintar akademiknya adalah PTS-PTS ini. Kelompok lulusan SMA yang memilih kerja dulu, kalau kemudian ingin kuliah larinya juga ke PTS,” katanya. Untuk menjaga keseimbangan ekosistem pendidikan tinggi, menurut Darmaningtyas, pemerintah perlu membatasi jumlah mahasiswa di PTN, selain untuk menjaga kualitas PTN yang tecermin lewat rasio antara mahasiswa dan dosen serta ketersediaan fasilitas. ”Siswa yang tidak diterima di PTN dapat kuliah di PTS. Pada kenyataannya 58 persen mahasiswa kita belajarnya di PTS, jadi sangat besar perannya dalam meningkatkan angka partisipasi pendidikan tinggi,” kata Darmaningtyas. Saat ini juga banyak PTS berkualitas sangat baik, baik dari sisi pembelajaran, fasilitas, kerja sama industri, maupun rekam jejak lulusannya. Besarnya minat calon mahasiswa ke PTN ketimbang ke PTS, menurut Sekretaris Majelis Diktilitbang PP Muhammadiyah Ahmad Muttaqin, bukan semata karena kualitas PTS yang buruk. Selama ini, publik masih mempersepsi PTN lebih bergengsi dan murah karena adanya subsidi dari pemerintah. Akan tetapi, kenyataannya, biaya studi di PTN tidak selalu lebih rendah dibanding biaya studi di PTS berakreditasi unggul. Selain itu, dari segi lulusan, waktu tunggu kerja dan gaji pertama lulusan PTN dan PTS kini juga tidak jauh berbeda. ”Dengan begitu, semestinya pemerintah harus mulai menyamakan perlakukan terhadap PTS yang berkualitas,” kata Muttaqin, Senin (4/5/2026). Untuk meningkatkan kepercayaan masyarakat pada perguruan tinggi Muhammadiyah dan Aisyiyah (PTMA), lembaganya berusaha meningkatkan akreditasi dan mendorong kolaborasi dengan pihak lain, baik nasional maupun internasional. Misalnya, kerja sama PTMA dengan Universitas Indonesia dan Institut Teknologi Bandung dalam akselerasi program sarjana lanjut magister dan magister lanjut doktor serta pembimbingan bersama tugas akhir mahasiswa. Saat ini sudah ada 21 PTMA yang masuk akreditasi unggul. ”Pembuatan double degree dalam negeri juga sedang kami siapkan,” ujar Muttaqin. Direktur Jenderal Pendidikan Tinggi Kemdiktisaintek Khairul Munadi menjelaskan, keberhasilan pendidikan tinggi tidak semata ditentukan oleh status perguruan tinggi. Faktor yang lebih banyak berperan adalah kualitas proses belajar, kompetensi yang dibangun, serta karakter, daya juang, dan kemampuan mahasiswa dalam memanfaatkan peluang selama kuliah. Oleh karena itu, calon mahasiswa dan orangtua perlu memilih program studi dan perguruan tinggi secara rasional dan visioner. Pilihan pendidikan tinggi sebaiknya tidak hanya mengikuti tren atau persepsi popularitas semata, tetapi juga mempertimbangkan minat, potensi diri, prospek masa depan, serta kesesuaian dengan kebutuhan dunia kerja dan perkembangan industri ke depan. ”Bagi masyarakat yang anaknya belum berhasil pada jalur reguler PTN dan menghadapi keterbatasan untuk mengakses jalur mandiri, tentu kami memahami adanya kekecewaan. Namun, hal tersebut bukan akhir dari kesempatan memperoleh pendidikan tinggi yang berkualitas. Saat ini juga banyak PTS berkualitas sangat baik, baik dari sisi pembelajaran, fasilitas, kerja sama industri, maupun rekam jejak lulusannya,” ujarnya, Selasa (19/5/2026). Pada prinsipnya, dia melanjutkan, baik PTN maupun PTS, berada dalam kerangka standar mutu nasional yang sama dan wajib memenuhi Standar Nasional Pendidikan Tinggi. Bahkan, berbagai data ketenagakerjaan menunjukkan bahwa masa tunggu kerja ataupun standar gaji awal lulusan PTN dan PTS relatif tidak berbeda secara signifikan. ”Hal ini menunjukkan bahwa dunia kerja saat ini semakin menilai kompetensi, keterampilan, pengalaman, dan karakter individu, bukan semata label negeri atau swasta,” katanya. ”Nunggu lama ya, Kak?” kata Sugiarto membuka percakapan, Sabtu (9/5/2026). ”Enggak juga, sih. Lebih cepat malah dibandingkan order sebelum ini. Sudah nunggu lama, di- cancel pula. Pada malas jemput gara-gara jalanan ke sini macet imbas aktivitas di Universitas Pamulang (Unpam), nih,” keluh sang penumpang. ”Kayaknya Unpam lagi wisuda, jadi macet banget di sekitar sini,” kata pria yang sudah lima tahun terakhir menjadi sopir taksi daring itu. ”Tapi, kampus itu benar-benar membantu orang bawah bisa kuliah, lho , Kak,” lanjutnya. Ternyata, dua anak Sugiarto kuliah di Unpam, perguruan tinggi swasta (PTS) di Pamulang, Tangerang Selatan, Banten. Si sulung lulus dari Prodi Akuntansi, sementara sang adik masih kuliah tahun terakhir di Teknik Mesin. ”Murah di sana, biayanya bisa dicicil Rp 200.000 per bulan. Kuliahnya juga betulan,” kata pria yang tinggal di Buaran, Serpong, Tangerang Selatan, ini. Lulus kuliah, anak sulungnya langsung dapat kerja, lalu pindah ke sebuah perusahaan elektronik asal Italia. Pada saat itu, gajinya setara UMR. Setelah hampir 10 tahun bekerja, gajinya kini di atas Rp 10 juta. ”Kalau kerja, kan, rezeki-rezekian ya. Lulusan PTS juga bisa dapat kerja bagus,” kata Sugiarto. Surya Sakagiri (24) juga lulusan PTS, tepatnya alumnus Manajemen Internasional Universitas Atma Jaya Yogyakarta angkatan 2019. Lulus 2023, empat bulan kemudian mendapat pekerjaan sebagai trainee management development program di sebuah perusahaan ritel dan distribusi besar nasional . Gajinya saat itu sedikit di atas UMR DKI Jakarta. Ia kemudian ditempatkan di Palembang, Sumatera Selatan. Di perusahaan itu, dia satu angkatan dengan peserta dari berbagai PTN dan PTS lain tanpa pembedaan perlakuan. Gajinya kini Rp 6,5 juta, jauh lebih tinggi dari upah minimum kota (UMK) Palembang yang Rp 4,2 juta. ”Sebenarnya sama saja PTN dan PTS. Paling ujungnya, yang satu lebih punya nama, tetapi lulusannya sama-sama sarjana. Jadi, semua kampus yang bisa memberikan gelar sarjana, ya, setara. Semua kembali ke orangnya masing-masing,” kata Surya. Cerita Surya dan anak sulung Sugiarto selaras dengan temuan Tim Jurnalisme Data Harian Kompas yang membandingkan perjalanan lulusan sarjana S-1 PTN dan PTS di dunia kerja. Hasilnya, lulusan baru PTN dan PTS bisa dibilang tidak jauh berbeda. Bahkan, lulusan PTS dalam rentang umur tertentu lebih tinggi gajinya dibandingkan jebolan kampus negeri. Tim Jurnalisme Data Harian Kompas mengolah data mikro Survei Angkatan Kerja Nasional Badan Pusat Statistik Tahun 2025. Hasil menunjukkan, 21 persen lulusan PTS usia 20-25 mendapat pekerjaan formal pertama kalinya dalam waktu kurang dari satu bulan, sedikit lebih tinggi dibandingkan lulusan PTN yang sebesar 19,2 persen. Di kelompok yang sama, persentase lulusan PTS yang mendapat pekerjaan dalam 2-3 bulan setelah lulus juga lebih tinggi, yakni 34,7 persen, dibandingkan dengan lulusan PTN sebesar 28,7 persen. Dari sisi gaji, lulusan PTS juga sedikit lebih unggul. Di kelompok umur 20-25 tahun dengan status pekerjaan pengusaha formal dan pegawai formal, rerata gaji lulusan PTS Rp 2,5 juta, sedangkan jebolan PTN hanya Rp 2 juta. Secara umum, lulusan PTN dan PTS paling banyak menjadi pegawai atau karyawan, yakni masing-masing 80,92 persen dan 78,37 persen. Rata-rata sekitar 7,3 persen yang menjadi wirausaha. Persentase lulusan lulusan PTS yang berwirausaha sedikit lebih besar, yakni 7,51 persen dibanding lulusan PTN yang sebesar 7 persen. Meskipun masa tunggu kerja dan gaji pertama lulusan PTN dan PTS tidak berbeda jauh, masyarakat masih memandang lulusan PTN lebih berkualitas. Oleh karena itu, minat masuk PTN tetap sangat besar ketika daya tampung diperluas. ”Di benak masyarakat tertanam kalau PTN itu dijamin berkualitas meskipun tidak selalu begitu. Sebaliknya dengan PTS meskipun tidak semua demikian,” kata pengamat pendidikan Darmanintyas, Selasa (5/5/2026). Berdasarkan kriteria itu, pemerintah bisa bertindak. Kalau memang suatu PTS tidak layak, ya, sudah ditutup saja. Ia menilai, jumlah PTS saat ini terlalu banyak dengan kualitas yang tidak seragam. Pemerintah pun didorong lebih tegas mengevaluasi PTS-PTS kecil yang tidak berkualitas melalui merger atau bahkan penutupan. ”Saya kira dibutuhkan ketegasan jangan hanya mengimbau, harus dibuat kriteria mana yang harus merger, mana yang harus ditutup. Berdasarkan kriteria itu, pemerintah bisa bertindak. Kalau memang suatu PTS tidak layak, ya, sudah ditutup saja,” ujarnya. Namun, keberadaan PTS perlu disokong agar mampu bertahan dalam ekosistem pendidikan tinggi yang terjaga keseimbangannya. Banyak PTS yang menetapkan biaya pendidikan jauh lebih murah ketimbang PTN. Dengan demikian sangat membantu kelompok miskin dalam inklusivitas pendidikan tinggi. ”Justru yang menyelamatkan kelompok miskin atau kelompok miskin yang juga kebetulan tidak terlalu pintar akademiknya adalah PTS-PTS ini. Kelompok lulusan SMA yang memilih kerja dulu, kalau kemudian ingin kuliah larinya juga ke PTS,” katanya. Untuk menjaga keseimbangan ekosistem pendidikan tinggi, menurut Darmaningtyas, pemerintah perlu membatasi jumlah mahasiswa di PTN, selain untuk menjaga kualitas PTN yang tecermin lewat rasio antara mahasiswa dan dosen serta ketersediaan fasilitas. ”Siswa yang tidak diterima di PTN dapat kuliah di PTS. Pada kenyataannya 58 persen mahasiswa kita belajarnya di PTS, jadi sangat besar perannya dalam meningkatkan angka partisipasi pendidikan tinggi,” kata Darmaningtyas. Saat ini juga banyak PTS berkualitas sangat baik, baik dari sisi pembelajaran, fasilitas, kerja sama industri, maupun rekam jejak lulusannya. Besarnya minat calon mahasiswa ke PTN ketimbang ke PTS, menurut Sekretaris Majelis Diktilitbang PP Muhammadiyah Ahmad Muttaqin, bukan semata karena kualitas PTS yang buruk. Selama ini, publik masih mempersepsi PTN lebih bergengsi dan murah karena adanya subsidi dari pemerintah. Akan tetapi, kenyataannya, biaya studi di PTN tidak selalu lebih rendah dibanding biaya studi di PTS berakreditasi unggul. Selain itu, dari segi lulusan, waktu tunggu kerja dan gaji pertama lulusan PTN dan PTS kini juga tidak jauh berbeda. ”Dengan begitu, semestinya pemerintah harus mulai menyamakan perlakukan terhadap PTS yang berkualitas,” kata Muttaqin, Senin (4/5/2026). Untuk meningkatkan kepercayaan masyarakat pada perguruan tinggi Muhammadiyah dan Aisyiyah (PTMA), lembaganya berusaha meningkatkan akreditasi dan mendorong kolaborasi dengan pihak lain, baik nasional maupun internasional. Misalnya, kerja sama PTMA dengan Universitas Indonesia dan Institut Teknologi Bandung dalam akselerasi program sarjana lanjut magister dan magister lanjut doktor serta pembimbingan bersama tugas akhir mahasiswa. Saat ini sudah ada 21 PTMA yang masuk akreditasi unggul. ”Pembuatan double degree dalam negeri juga sedang kami siapkan,” ujar Muttaqin. Direktur Jenderal Pendidikan Tinggi Kemdiktisaintek Khairul Munadi menjelaskan, keberhasilan pendidikan tinggi tidak semata ditentukan oleh status perguruan tinggi. Faktor yang lebih banyak berperan adalah kualitas proses belajar, kompetensi yang dibangun, serta karakter, daya juang, dan kemampuan mahasiswa dalam memanfaatkan peluang selama kuliah. Oleh karena itu, calon mahasiswa dan orangtua perlu memilih program studi dan perguruan tinggi secara rasional dan visioner. Pilihan pendidikan tinggi sebaiknya tidak hanya mengikuti tren atau persepsi popularitas semata, tetapi juga mempertimbangkan minat, potensi diri, prospek masa depan, serta kesesuaian dengan kebutuhan dunia kerja dan perkembangan industri ke depan. ”Bagi masyarakat yang anaknya belum berhasil pada jalur reguler PTN dan menghadapi keterbatasan untuk mengakses jalur mandiri, tentu kami memahami adanya kekecewaan. Namun, hal tersebut bukan akhir dari kesempatan memperoleh pendidikan tinggi yang berkualitas. Saat ini juga banyak PTS berkualitas sangat baik, baik dari sisi pembelajaran, fasilitas, kerja sama industri, maupun rekam jejak lulusannya,” ujarnya, Selasa (19/5/2026). Pada prinsipnya, dia melanjutkan, baik PTN maupun PTS, berada dalam kerangka standar mutu nasional yang sama dan wajib memenuhi Standar Nasional Pendidikan Tinggi. Bahkan, berbagai data ketenagakerjaan menunjukkan bahwa masa tunggu kerja ataupun standar gaji awal lulusan PTN dan PTS relatif tidak berbeda secara signifikan. ”Hal ini menunjukkan bahwa dunia kerja saat ini semakin menilai kompetensi, keterampilan, pengalaman, dan karakter individu, bukan semata label negeri atau swasta,” katanya.",https://www.kompas.id/artikel/lulusan-ptn-versus-pts-siapa-paling-cepat-dapat-kerja-dan-bergaji-besar
